,sentence,score,label
352,"If you want me to eat them, please peel them for me.",-0.10000000149011612,0
353,Peel them.,0.30000001192092896,2
354,"asked Geppetto, very much surprised.",0.4000000059604645,2
355,"I should never have thought, dear boy of mine, that you were so dainty and fussy about your food.",-0.8000000119209291,0
356,"Bad, very bad.",-0.8000000119209291,0
357,"In this world, even as children, we must accustom ourselves to eat of everything, for we never know what life may hold in store for us.",0.0,1
358,"You may be right, answered Pinocchio, but I will not eat the pears if they are not peeled.",-0.5,0
359,I don’t like them.,-0.8999999761581421,0
360,"And good old Geppetto took out a knife, peeled the three pears, and put the skins in a row on the table.",0.5,2
361,"Pinocchio ate one pear in a twinkling and started to throw the core away, but Geppetto held his arm.",0.10000000149011612,1
362,"Oh, no, don’t throw it away.",-0.30000001192092896,0
363,Everything in this world may be of some use.,0.20000000298023224,2
364,But the core I will not eat.,-0.8000000119209291,0
365,cried Pinocchio in an angry tone.,-0.8000000119209291,0
366,Who knows.,0.0,1
367,repeated Geppetto calmly.,0.30000001192092896,2
368,And later the three cores were placed on the table next to the skins.,-0.4000000059604645,0
369,"Pinocchio had eaten the three pears, or rather devoured them.",0.6000000238418579,2
370,"Then he yawned deeply, and wailed: I’m still hungry.",-0.10000000149011612,0
371,But I have no more to give you.,-0.699999988079071,0
372,"Really, nothing—nothing.",-0.5,0
373,I have only these three cores and these skins.,0.10000000149011612,1
374,"Very well, then, said Pinocchio, if there is nothing else I’ll eat them.",0.4000000059604645,2
375,"At first he made a wry face, but, one after another, the skins and the cores disappeared.",-0.20000000298023224,0
376,Ah.,0.0,1
377,Now I feel fine.,0.8000000119209291,2
378,he said after eating the last one.,-0.30000001192092896,0
379,"You see, observed Geppetto, that I was right when I told you that one must not be too fussy and too dainty about food.",-0.5,0
380,"My dear, we never know what life may have in store for us.",0.10000000149011612,1
381,"CHAPTER 8 Geppetto makes Pinocchio a new pair of feet, and sells his coat to buy him an A-B-C book.",0.30000001192092896,2
382,"The Marionette, as soon as his hunger was appeased, started to grumble and cry that he wanted a new pair of feet.",-0.10000000149011612,0
383,"But Mastro Geppetto, in order to punish him for his mischief, let him alone the whole morning.",-0.8000000119209291,0
384,After dinner he said to him: Why should I make your feet over again.,-0.699999988079071,0
385,To see you run away from home once more.,0.20000000298023224,2
386,"I promise you, answered the Marionette, sobbing, that from now on I’ll be good— Boys always promise that when they want something, said Geppetto.",0.4000000059604645,2
387,"I promise to go to school every day, to study, and to succeed— Boys always sing that song when they want their own will.",0.8000000119209291,2
388,But I am not like other boys.,-0.6000000238418579,0
389,I am better than all of them and I always tell the truth.,0.8999999761581421,2
390,"I promise you, Father, that I’ll learn a trade, and I’ll be the comfort and staff of your old age.",0.8000000119209291,2
391,"Geppetto, though trying to look very stern, felt his eyes fill with tears and his heart soften when he saw Pinocchio so unhappy.",-0.5,0
392,"He said no more, but taking his tools and two pieces of wood, he set to work diligently.",0.4000000059604645,2
393,"In less than an hour the feet were finished, two slender, nimble little feet, strong and quick, modeled as if by an artist’s hands.",0.8999999761581421,2
394,Close your eyes and sleep.,-0.6000000238418579,0
395,Geppetto then said to the Marionette.,-0.20000000298023224,0
396,"Pinocchio closed his eyes and pretended to be asleep, while Geppetto stuck on the two feet with a bit of glue melted in an eggshell, doing his work so well that the joint could hardly be seen.",0.0,1
397,"As soon as the Marionette felt his new feet, he gave one leap from the table and started to skip and jump around, as if he had lost his head from very joy.",0.6000000238418579,2
398,"To show you how grateful I am to you, Father, I’ll go to school now.",0.8999999761581421,2
399,But to go to school I need a suit of clothes.,-0.20000000298023224,0
400,"Geppetto did not have a penny in his pocket, so he made his son a little suit of flowered paper, a pair of shoes from the bark of a tree, and a tiny cap from a bit of dough.",0.0,1
401,"Pinocchio ran to look at himself in a bowl of water, and he felt so happy that he said proudly: Now I look like a gentleman.",0.8999999761581421,2
402,"Truly, answered Geppetto.",0.8000000119209291,2
403,But remember that fine clothes do not make the man unless they be neat and clean.,-0.5,0
404,"Very true, answered Pinocchio, but, in order to go to school, I still need something very important.",-0.10000000149011612,0
405,What is it.,-0.20000000298023224,0
406,An A-B-C book.,0.20000000298023224,2
407,To be sure.,0.0,1
408,But how shall we get it.,-0.10000000149011612,0
409,That’s easy.,0.5,2
410,We’ll go to a bookstore and buy it.,-0.20000000298023224,0
411,And the money.,0.10000000149011612,1
412,I have none.,-0.4000000059604645,0
413,"Neither have I, said the old man sadly.",-0.699999988079071,0
414,"Pinocchio, although a happy boy always, became sad and downcast at these words.",-0.5,0
415,"When poverty shows itself, even mischievous boys understand what it means.",0.10000000149011612,1
416,"What does it matter, after all.",0.0,1
417,"cried Geppetto all at once, as he jumped up from his chair.",-0.10000000149011612,0
418,"Putting on his old coat, full of darns and patches, he ran out of the house without another word.",-0.699999988079071,0
419,After a while he returned.,-0.20000000298023224,0
420,"In his hands he had the A-B-C book for his son, but the old coat was gone.",-0.4000000059604645,0
421,The poor fellow was in his shirt sleeves and the day was cold.,-0.8000000119209291,0
422,"Where’s your coat, Father.",-0.10000000149011612,0
423,I have sold it.,0.10000000149011612,1
424,Why did you sell your coat.,-0.5,0
425,It was too warm.,-0.8000000119209291,0
426,"Pinocchio understood the answer in a twinkling, and, unable to restrain his tears, he jumped on his father’s neck and kissed him over and over.",0.4000000059604645,2
427,CHAPTER 9 Pinocchio sells his A-B-C book to pay his way into the Marionette Theater.,-0.10000000149011612,0
428,See Pinocchio hurrying off to school with his new A-B-C book under his arm.,0.0,1
429,"As he walked along, his brain was busy planning hundreds of wonderful things, building hundreds of castles in the air.",0.699999988079071,2
430,"Talking to himself, he said: In school today, I’ll learn to read, tomorrow to write, and the day after tomorrow I’ll do arithmetic.",0.20000000298023224,2
431,"Then, clever as I am, I can earn a lot of money.",0.8999999761581421,2
432,"With the very first pennies I make, I’ll buy Father a new cloth coat.",0.8000000119209291,2
433,"Cloth, did I say.",0.0,1
434,"No, it shall be of gold and silver with diamond buttons.",-0.30000001192092896,0
435,"That poor man certainly deserves it; for, after all, isn’t he in his shirt sleeves because he was good enough to buy a book for me.",0.10000000149011612,1
436,"On this cold day, too.",0.30000001192092896,2
437,Fathers are indeed good to their children.,0.8999999761581421,2
438,"As he talked to himself, he thought he heard sounds of pipes and drums coming from a distance: pi-pi-pi, pi-pi-pi.",-0.30000001192092896,0
439,.,0.0,1
440,".zum, zum, zum, zum.",0.30000001192092896,2
441,He stopped to listen.,-0.6000000238418579,0
442,Those sounds came from a little street that led to a small village along the shore.,0.0,1
443,What can that noise be.,-0.10000000149011612,0
444,What a nuisance that I have to go to school.,-0.8000000119209291,0
445,Otherwise.,-0.20000000298023224,0
446,.,0.0,1
447,.,0.0,1
448,"There he stopped, very much puzzled.",-0.5,0
449,He felt he had to make up his mind for either one thing or another.,-0.6000000238418579,0
450,"Should he go to school, or should he follow the pipes.",-0.4000000059604645,0
451,"Today I’ll follow the pipes, and tomorrow I’ll go to school.",-0.10000000149011612,0
452,"There’s always plenty of time to go to school, decided the little rascal at last, shrugging his shoulders.",0.0,1
453,No sooner said than done.,-0.10000000149011612,0
454,"He started down the street, going like the wind.",0.0,1
455,"On he ran, and louder grew the sounds of pipe and drum: pi-pi-pi, pi-pi-pi, pi-pi-pi .",0.0,1
456,.,0.0,1
457,".zum, zum, zum, zum.",0.30000001192092896,2
458,"Suddenly, he found himself in a large square, full of people standing in front of a little wooden building painted in brilliant colors.",0.8000000119209291,2
459,What is that house.,0.0,1
460,Pinocchio asked a little boy near him.,0.0,1
461,Read the sign and you’ll know.,0.0,1
462,"I’d like to read, but somehow I can’t today.",-0.699999988079071,0
463,"Oh, really.",-0.20000000298023224,0
464,Then I’ll read it to you.,-0.10000000149011612,0
465,"Know, then, that written in letters of fire I see the words: GREAT MARIONETTE THEATER.",0.5,2
466,When did the show start.,-0.20000000298023224,0
467,It is starting now.,-0.20000000298023224,0
468,And how much does one pay to get in.,0.0,1
469,Four pennies.,0.30000001192092896,2
470,"Pinocchio, who was wild with curiosity to know what was going on inside, lost all his pride and said to the boy shamelessly: Will you give me four pennies until tomorrow.",-0.30000001192092896,0
471,"I’d give them to you gladly, answered the other, poking fun at him, but just now I can’t give them to you.",0.0,1
472,"For the price of four pennies, I’ll sell you my coat.",-0.10000000149011612,0
473,"If it rains, what shall I do with a coat of flowered paper.",-0.10000000149011612,0
474,I could not take it off again.,0.10000000149011612,1
475,Do you want to buy my shoes.,0.0,1
476,They are only good enough to light a fire with.,-0.4000000059604645,0
477,What about my hat.,0.0,1
478,"Fine bargain, indeed.",0.8999999761581421,2
479,A cap of dough.,-0.10000000149011612,0
480,The mice might come and eat it from my head.,-0.20000000298023224,0
481,Pinocchio was almost in tears.,-0.5,0
482,"He was just about to make one last offer, but he lacked the courage to do so.",-0.5,0
483,"He hesitated, he wondered, he could not make up his mind.",-0.699999988079071,0
484,At last he said: Will you give me four pennies for the book.,0.30000001192092896,2
485,"I am a boy and I buy nothing from boys, said the little fellow with far more common sense than the Marionette.",-0.4000000059604645,0
486,"I’ll give you four pennies for your A-B-C book, said a ragpicker who stood by.",0.30000001192092896,2
487,"Then and there, the book changed hands.",-0.20000000298023224,0
488,"And to think that poor old Geppetto sat at home in his shirt sleeves, shivering with cold, having sold his coat to buy that little book for his son.",-0.699999988079071,0
